,key,LocID,airport name,facility type,FAA region,county,city,state,airport type,latitude,longiutde,Boundary Data Available
203,3314.0,SGR,SUGAR LAND RGNL,Airport,ASW,FORT BEND,HOUSTON,TX,Public Use,29.62225,-95.656528,Yes
204,3285.0,T77,PRESIDIO LELY INTL,Airport,ASW,PRESIDIO,PRESIDIO,TX,Public Use,29.634213,-104.361494,Yes
205,789.0,CTY,CROSS CITY,Airport,ASO,DIXIE,CROSS CITY,FL,Public Use,29.635528,-83.10475,Yes
206,5219.0,66R,ROBERT R WELLS JR,Airport,ASW,COLORADO,COLUMBUS,TX,Public Use,29.64107,-96.515804,No
207,4203.0,F47,ST GEORGE ISLAND,Airport,ASO,FRANKLIN,APALACHICOLA,FL,Public Use,29.644584,-84.915599,No
208,3341.0,HOU,WILLIAM P HOBBY,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.645419,-95.278889,Yes
209,840.0,28J,PALATKA MUNI - LT. KAY LARKIN FIELD,Airport,ASO,PUTNAM,PALATKA,FL,Public Use,29.658382,-81.689503,Yes
210,3227.0,T41,LA PORTE MUNI,Airport,ASW,HARRIS,LA PORTE,TX,Public Use,29.66925,-95.064194,Yes
211,803.0,GNV,GAINESVILLE RGNL,Airport,ASO,ALACHUA,GAINESVILLE,FL,Federalized/Commercial,29.690056,-82.271778,Yes
212,5147.0,X09,COVEY TRAILS,Airport,ASW,FORT BEND,FULSHEAR,TX,Public Use,29.690083,-95.840474,No
213,3337.0,O07,WESTHEIMER AIR PARK,Airport,ASW,FORT BEND,HOUSTON,TX,Public Use,29.694677,-95.794673,Yes
214,3264.0,BAZ,NEW BRAUNFELS RGNL,Airport,ASW,GUADALUPE,NEW BRAUNFELS,TX,Public Use,29.7045,-98.042222,Yes
215,1485.0,PTN,HARRY P WILLIAMS MEMORIAL,Airport,ASW,ST MARY,PATTERSON,LA,Public Use,29.709546,-91.338979,Yes
216,4198.0,6J8,OAK TREE LANDING,Airport,ASO,ALACHUA,HIGH SPRINGS,FL,Public Use,29.720139,-82.663958,No
217,3105.0,5C1,BOERNE STAGE FIELD,Airport,ASW,BEXAR,SAN ANTONIO,TX,Public Use,29.723929,-98.694642,Yes
218,776.0,AAF,APALACHICOLA REGIONAL,Airport,ASO,FRANKLIN,APALACHICOLA,FL,Public Use,29.727549,-85.027377,Yes
219,3325.0,T91,THE CARTER MEMORIAL,Airport,ASW,CALDWELL,LULING,TX,Public Use,29.728283,-97.659443,Yes
220,5140.0,1T8,BULVERDE AIRPARK,Airport,ASW,COMAL,SAN ANTONIO,TX,Public Use,29.739111,-98.451128,No
221,5214.0,49R,REAL COUNTY,Airport,ASW,REAL,LEAKEY,TX,Public Use,29.745501,-99.760893,No
222,4421.0,L83,THIBODAUX MUNI,Airport,ASW,TERREBONNE,THIBODAUX,LA,Public Use,29.747792,-90.832899,No
223,4188.0,A51,COSTIN,Airport,ASO,GULF,PORT ST JOE,FL,Public Use,29.758544,-85.289085,No
224,5221.0,54T,RWJ AIRPARK,Airport,ASW,CHAMBERS,BAYTOWN,TX,Public Use,29.761894,-94.847939,No
225,3120.0,T00,CHAMBERS COUNTY,Airport,ASW,CHAMBERS,ANAHUAC,TX,Public Use,29.769815,-94.663487,Yes
226,3100.0,HPY,BAYTOWN,Airport,ASW,HARRIS,BAYTOWN,TX,Public Use,29.786083,-94.952667,Yes
227,5179.0,TME,HOUSTON EXECUTIVE,Airport,ASW,WALLER,HOUSTON,TX,Public Use,29.805028,-95.897889,No
228,5186.0,1T7,KESTREL AIRPARK,Airport,ASW,COMAL,SAN ANTONIO,TX,Public Use,29.81175,-98.426056,No
229,3336.0,IWS,WEST HOUSTON,Airport,ASW,HARRIS,HOUSTON,TX,Public Use,29.818194,-95.672611,Yes
230,3121.0,T90,CHAMBERS COUNTY-WINNIE STOWELL,Airport,ASW,CHAMBERS,WINNIE/STOWELL,TX,Public Use,29.818856,-94.430978,Yes
231,4186.0,X13,CARRABELLE-THOMPSON,Airport,ASO,FRANKLIN,CARRABELLE,FL,Public Use,29.842,-84.701111,No
232,812.0,42J,KEYSTONE AIRPARK,Airport,ASO,CLAY,KEYSTONE HEIGHTS,FL,Public Use,29.84475,-82.047528,Yes
233,3239.0,50R,LOCKHART MUNI,Airport,ASW,CALDWELL,LOCKHART,TX,Public Use,29.850333,-97.672417,Yes
234,3299.0,HYI,SAN MARCOS MUNI,Airport,ASW,CALDWELL,SAN MARCOS,TX,Public Use,29.89275,-97.863,Yes
235,1499.0,2R1,LE MAIRE MEMORIAL,Airport,ASW,IBERIA,JEANERETTE,LA,Public Use,29.899069,-91.666,Yes
236,3172.0,3T5,FAYETTE RGNL AIR CENTER,Airport,ASW,FAYETTE,LA GRANGE,TX,Public Use,29.907972,-96.95,Yes
237,5222.0,9X9,SACK-O-GRANDE ACROPORT,Airport,ASW,HARRIS,KATY,TX,Public Use,29.912725,-95.826618,No
238,3335.0,EYQ,WEISER AIR PARK,Airport,ASW,HARRIS,HOUSTON,TX,Public Use,29.935571,-95.639373,Yes
239,5170.0,06R,GRAWUNDER FIELD,Airport,ASW,AUSTIN,BELLVILLE,TX,Public Use,29.940972,-96.24525,No
240,5155.0,ECU,EDWARDS COUNTY,Airport,ASW,EDWARDS,ROCKSPRINGS,TX,Public Use,29.94692,-100.173855,No
241,3214.0,BPT,JACK BROOKS RGNL,Airport,ASW,JEFFERSON,BEAUMONT/PORT ARTHUR,TX,Public Use,29.950833,-94.020694,Yes
242,4415.0,7N0,NEW ORLEANS DOWNTOWN,Airport,ASW,ORLEANS,NEW ORLEANS,LA,Public Use,29.952683,-90.082733,No
243,831.0,SGJ,NORTHEAST FLORIDA RGNL,Airport,ASO,ST JOHNS,ST AUGUSTINE,FL,Public Use,29.95925,-81.339722,Yes
244,1465.0,IYA,ABBEVILLE CHRIS CRUSTA MEMORIAL,Airport,ASW,VERMILION,ABBEVILLE,LA,Public Use,29.975778,-92.084222,Yes
245,3221.0,ERV,KERRVILLE MUNI/LOUIS SCHREINER FIELD,Airport,ASW,KERR,KERRVILLE,TX,Public Use,29.976667,-99.085472,Yes
246,3185.0,IAH,GEORGE BUSH INTERCONTINENTAL/HOUSTON,Airport,ASW,HARRIS,HOUSTON,TX,Federalized/Commercial,29.984444,-95.341444,Yes
247,871.0,2J0,WAKULLA COUNTY,Airport,ASO,WAKULLA,PANACEA,FL,Public Use,29.989456,-84.395392,Yes
248,1501.0,MSY,LOUIS ARMSTRONG NEW ORLEANS INTL,Airport,ASW,JEFFERSON,NEW ORLEANS,LA,Public Use,29.993389,-90.258028,Yes
249,3308.0,84R,SMITHVILLE CRAWFORD MUNI,Airport,ASW,BASTROP,SMITHVILLE,TX,Public Use,30.028222,-97.167028,Yes
250,1466.0,ARA,ACADIANA RGNL,Airport,ASW,IBERIA,NEW IBERIA,LA,Public Use,30.037758,-91.883896,Yes
251,1497.0,NEW,LAKEFRONT,Airport,ASW,ORLEANS,NEW ORLEANS,LA,Public Use,30.042417,-90.02825,Yes
252,5151.0,T51,DAN JONES INTL,Airport,ASW,HARRIS,HOUSTON,TX,Public Use,30.042775,-95.667223,No
253,3321.0,6R6,TERRELL COUNTY,Airport,ASW,TERRELL,DRYDEN,TX,Public Use,30.046472,-102.213167,Yes
254,3152.0,DWH,DAVID WAYNE HOOKS MEMORIAL,Airport,ASW,HARRIS,HOUSTON,TX,Public Use,30.061833,-95.552778,Yes
255,3271.0,ORG,ORANGE COUNTY,Airport,ASW,ORANGE,ORANGE,TX,Public Use,30.068452,-93.80402,Yes
256,845.0,40J,PERRY-FOLEY,Airport,ASO,TAYLOR,PERRY,FL,Public Use,30.069278,-83.580583,Yes
257,3101.0,BMT,BEAUMONT MUNI,Airport,ASW,JEFFERSON,BEAUMONT,TX,Public Use,30.070204,-94.215097,Yes
258,3235.0,T78,LIBERTY MUNI,Airport,ASW,LIBERTY,LIBERTY,TX,Public Use,30.077806,-94.698556,Yes
259,4419.0,1L0,ST JOHN THE BAPTIST PARISH,Airport,ASW,ST JOHN THE BAPTIST,RESERVE,LA,Public Use,30.087006,-90.582749,No
260,1496.0,LCH,LAKE CHARLES RGNL,Airport,ASW,CALCASIEU,LAKE CHARLES,LA,Federalized/Commercial,30.126083,-93.223417,Yes
261,1515.0,UXL,SOUTHLAND FIELD,Airport,ASW,CALCASIEU,SULPHUR,LA,Public Use,30.131444,-93.376167,Yes
262,3266.0,9X1,NORTH HOUSTON BUSINESS,Airport,ASW,MONTGOMERY,HOUSTON,TX,Public Use,30.153375,-95.321989,Yes
263,1498.0,3R2,LE GROS MEMORIAL,Airport,ASW,ACADIA,CROWLEY,LA,Public Use,30.161778,-92.483972,Yes
264,3187.0,GYB,GIDDINGS-LEE COUNTY,Airport,ASW,LEE,GIDDINGS,TX,Public Use,30.169278,-96.980028,Yes
265,1502.0,L38,LOUISIANA RGNL,Airport,ASW,ASCENSION,GONZALES,LA,Public Use,30.172722,-90.940611,Yes
266,815.0,LCQ,LAKE CITY GATEWAY,Airport,ASO,COLUMBIA,LAKE CITY,FL,Public Use,30.182056,-82.576861,Yes
267,3097.0,AUS,AUSTIN-BERGSTROM INTL,Airport,ASW,TRAVIS,AUSTIN,TX,Federalized/Commercial,30.194528,-97.669889,Yes
268,1495.0,LFT,LAFAYETTE RGNL,Airport,ASW,LAFAYETTE,LAFAYETTE,LA,Federalized/Commercial,30.20525,-91.987611,Yes
269,1475.0,CWF,CHENNAULT INTL,Airport,ASW,CALCASIEU,LAKE CHARLES,LA,Public Use,30.210583,-93.143194,Yes
270,785.0,VQQ,CECIL,Airport,ASO,DUVAL,JACKSONVILLE,FL,Public Use,30.218778,-81.877167,Yes
271,3107.0,11R,BRENHAM MUNI,Airport,ASW,WASHINGTON,BRENHAM,TX,Public Use,30.219676,-96.374403,Yes
272,1522.0,6R1,WELSH,Airport,ASW,JEFFERSON DAVIS,WELSH,LA,Public Use,30.241874,-92.829312,Yes
273,1490.0,3R7,JENNINGS,Airport,ASW,JEFFERSON DAVIS,JENNINGS,LA,Public Use,30.242699,-92.673499,Yes
274,5167.0,T82,GILLESPIE COUNTY,Airport,ASW,GILLESPIE,FREDERICKSBURG,TX,Public Use,30.24325,-98.909194,No
275,273.0,4R9,DAUPHIN ISLAND,Airport,ASO,MOBILE,DAUPHIN ISLAND,AL,Public Use,30.260492,-88.127472,Yes
276,804.0,HEG,HERLONG RECREATIONAL,Airport,ASO,DUVAL,JACKSONVILLE,FL,Public Use,30.277778,-81.805944,Yes
277,296.0,JKA,JACK EDWARDS,Airport,ASO,BALDWIN,GULF SHORES,AL,Public Use,30.289639,-87.671778,Yes
278,4204.0,24J,SUWANNEE COUNTY,Airport,ASO,SUWANNEE,LIVE OAK,FL,Public Use,30.300125,-83.024694,No
279,5173.0,45R,HAWTHORNE FIELD,Airport,ASW,HARDIN,KOUNTZE/SILSBEE,TX,Public Use,30.336333,-94.257556,No
280,788.0,CRG,CRAIG MUNI,Airport,ASO,DUVAL,JACKSONVILLE,FL,Public Use,30.336333,-81.514444,Yes
281,1514.0,ASD,SLIDELL,Airport,ASW,ST TAMMANY,SLIDELL,LA,Public Use,30.346344,-89.8208,Yes
282,3240.0,CXO,LONE STAR EXECUTIVE,Airport,ASW,MONTGOMERY,HOUSTON,TX,Public Use,30.352361,-95.414528,Yes
283,3129.0,6R3,CLEVELAND MUNI,Airport,ASW,LIBERTY,CLEVELAND,TX,Public Use,30.356444,-95.008028,Yes
284,3230.0,3R9,LAKEWAY AIRPARK,Airport,ASW,TRAVIS,AUSTIN,TX,Public Use,30.357491,-97.994468,Yes
285,832.0,ECP,NORTHWEST FLORIDA BEACHES INTL,Airport,ASO,ALACHUA,PANAMA CITY,FL,Public Use,30.35825,-85.795611,Yes
286,1957.0,66Y,DIAMONDHEAD,Airport,ASO,HANCOCK,DIAMONDHEAD,MS,Public Use,30.362979,-89.387654,Yes
287,3263.0,60R,NAVASOTA MUNI,Airport,ASW,GRIMES,NAVASOTA,TX,Public Use,30.367135,-96.112958,Yes
288,2003.0,HSA,STENNIS INTL,Airport,ASO,HANCOCK,BAY ST LOUIS,MS,Public Use,30.367806,-89.454611,Yes
289,3244.0,MRF,MARFA MUNI,Airport,ASW,PRESIDIO,MARFA,TX,Public Use,30.371111,-104.017528,Yes
290,4414.0,L89,KIBS AIR PARK,Airport,ASW,ST LANDRY,BRISTOL,LA,Public Use,30.381311,-92.145957,No
291,3089.0,E38,ALPINE-CASPARIS MUNI,Airport,ASW,BREWSTER,ALPINE,TX,Public Use,30.384222,-103.683583,Yes
292,4676.0,35M,VORTEX,Airport,ASO,HARRISON,LONG BEACH,MS,Public Use,30.388611,-89.165278,No
293,1989.0,5R2,OCEAN SPRINGS,Airport,ASO,JACKSON,OCEAN SPRINGS,MS,Public Use,30.389444,-88.753444,Yes
294,862.0,TLH,TALLAHASSEE RGNL,Airport,ASO,LEON,TALLAHASSEE,FL,Federalized/Commercial,30.396528,-84.350333,Yes
295,3096.0,EDC,AUSTIN EXECUTIVE,Airport,ASW,TRAVIS,AUSTIN,TX,Public Use,30.397493,-97.566394,Yes
296,797.0,82J,FERGUSON,Airport,ASO,ESCAMBIA,PENSACOLA,FL,Public Use,30.39825,-87.348889,Yes
297,795.0,DTS,DESTIN-FORT WALTON BEACH,Airport,ASO,OKALOOSA,DESTIN,FL,Public Use,30.400055,-86.471473,Yes
298,802.0,1J9,FORT WALTON BEACH,Airport,ASO,SANTA ROSA,NAVARRE,FL,Public Use,30.406306,-86.829194,Yes
299,1965.0,GPT,GULFPORT-BILOXI INTL,Airport,ASO,HARRISON,GULFPORT,MS,Public Use,30.407269,-89.070097,Yes
300,280.0,5R4,FOLEY MUNI,Airport,ASO,BALDWIN,FOLEY,AL,Public Use,30.427667,-87.700972,Yes
301,1477.0,5R8,DE QUINCY INDUSTRIAL AIRPARK,Airport,ASW,CALCASIEU,DE QUINCY,LA,Public Use,30.441083,-93.473611,Yes
302,4420.0,L31,ST. TAMMANY RGNL,Airport,ASW,ST TAMMANY,COVINGTON,LA,Public Use,30.445054,-89.988879,No
303,4061.0,5AL,FISH RIVER,Airport,ASO,BALDWIN,FAIRHOPE,AL,Public Use,30.45,-87.807778,No
304,320.0,5R7,ROY E. RAY,Airport,ASO,MOBILE,BAYOU LA BATRE,AL,Public Use,30.45525,-88.211194,Yes
305,290.0,CQF,H L SONNY CALLAHAN,Airport,ASO,BALDWIN,FAIRHOPE,AL,Public Use,30.4605,-87.877028,Yes
306,2005.0,PQL,TRENT LOTT INTL,Airport,ASO,JACKSON,PASCAGOULA,MS,Public Use,30.462781,-88.529228,Yes
307,1480.0,4R7,EUNICE,Airport,ASW,ACADIA,EUNICE,LA,Public Use,30.466284,-92.423799,Yes
308,844.0,PNS,PENSACOLA GULF COAST RGNL,Airport,ASO,ESCAMBIA,PENSACOLA,FL,Federalized/Commercial,30.473426,-87.186612,Yes
309,5229.0,88R,SPICEWOOD,Airport,ASW,BURNET,SPICEWOOD,TX,Public Use,30.477973,-98.121128,No
310,784.0,F95,CALHOUN COUNTY,Airport,ASO,CALHOUN,BLOUNTSTOWN,FL,Public Use,30.48721,-85.113796,Yes
311,1995.0,MJD,PICAYUNE MUNI,Airport,ASO,PEARL RIVER,PICAYUNE,MS,Public Use,30.487472,-89.651194,Yes
312,809.0,JAX,JACKSONVILLE INTL,Airport,ASO,DUVAL,JACKSONVILLE,FL,Federalized/Commercial,30.494056,-81.687861,Yes
313,3228.0,RYW,LAGO VISTA TX - RUSTY ALLEN,Airport,ASW,TRAVIS,LAGO VISTA,TX,Public Use,30.498585,-97.969472,Yes
314,325.0,2R5,ST ELMO,Airport,ASO,MOBILE,ST ELMO,AL,Public Use,30.501917,-88.275111,Yes
315,3223.0,JCT,KIMBLE COUNTY,Airport,ASW,KIMBLE,JUNCTION,TX,Public Use,30.511111,-99.762889,Yes
316,3115.0,RWV,CALDWELL MUNI,Airport,ASW,BURLESON,CALDWELL,TX,Public Use,30.515474,-96.704086,Yes
317,1484.0,HDC,HAMMOND NORTHSHORE RGNL,Airport,ASW,TANGIPAHOA,HAMMOND,LA,Public Use,30.521687,-90.418381,Yes
318,5176.0,DZB,HORSESHOE BAY RESORT,Airport,ASW,LLANO,HORSESHOE BAY,TX,Public Use,30.527051,-98.358757,No
319,787.0,83J,COASTAL,Airport,ASO,ESCAMBIA,PENSACOLA,FL,Public Use,30.531889,-87.385306,Yes
320,1470.0,BTR,"BATON ROUGE METROPOLITAN, RYAN FIELD",Airport,ASW,EAST BATON ROUGE,BATON ROUGE,LA,Federalized/Commercial,30.532906,-91.149877,Yes
321,861.0,68J,TALLAHASSEE COMMERCIAL,Airport,ASO,LEON,TALLAHASSEE /HAVANA/,FL,Public Use,30.547306,-84.373833,Yes
322,1517.0,OPL,ST LANDRY PARISH-AHART FIELD,Airport,ASW,ST LANDRY,OPELOUSAS,LA,Public Use,30.558389,-92.099389,Yes
323,3318.0,T74,TAYLOR MUNI,Airport,ASW,WILLIAMSON,TAYLOR,TX,Public Use,30.572639,-97.443194,Yes
324,3309.0,SOA,SONORA MUNI,Airport,ASW,SUTTON,SONORA,TX,Public Use,30.585694,-100.648556,Yes
325,3165.0,CLL,EASTERWOOD FIELD,Airport,ASW,BRAZOS,COLLEGE STATION,TX,Public Use,30.588583,-96.363833,Yes
326,853.0,2J9,QUINCY MUNI,Airport,ASO,GADSDEN,QUINCY,FL,Public Use,30.597871,-84.557425,Yes
327,5234.0,2KL,SUNRISE BEACH,Airport,ASW,LLANO,SUNRISE BEACH VILLAGE,TX,Public Use,30.599222,-98.409222,No
328,3225.0,77T,KITTIE HILL,Airport,ASW,WILLIAMSON,LEANDER,TX,Public Use,30.599444,-97.823583,Yes
329,798.0,FHB,FERNANDINA BEACH MUNI,Airport,ASO,NASSAU,FERNANDINA BEACH,FL,Public Use,30.611833,-81.461194,Yes
330,307.0,BFM,MOBILE DOWNTOWN,Airport,ASO,MOBILE,MOBILE,AL,Public Use,30.626778,-88.068083,Yes
331,3194.0,RCK,H H COFFIELD RGNL,Airport,ASW,MILAM,ROCKDALE,TX,Public Use,30.631376,-96.989488,Yes
332,847.0,2R4,PETER PRINCE FIELD,Airport,ASO,SANTA ROSA,MILTON,FL,Public Use,30.637621,-86.993653,Yes
333,3224.0,T12,KIRBYVILLE,Airport,ASW,JASPER,KIRBYVILLE,TX,Public Use,30.646565,-93.914903,Yes
334,3186.0,GTU,GEORGETOWN MUNI,Airport,ASW,WILLIAMSON,GEORGETOWN,TX,Public Use,30.678809,-97.679384,Yes
335,3237.0,00R,LIVINGSTON MUNI,Airport,ASW,POLK,LIVINGSTON,TX,Public Use,30.685861,-95.017917,Yes
336,4193.0,01J,HILLIARD AIRPARK,Airport,ASO,NASSAU,HILLIARD,FL,Public Use,30.686331,-81.905686,No
337,308.0,MOB,MOBILE RGNL,Airport,ASO,MOBILE,MOBILE,AL,Federalized/Commercial,30.691417,-88.242833,Yes
338,4416.0,7L9,PETE ANTIE MUNI,Airport,ASW,ST LANDRY,MELVILLE,LA,Public Use,30.694336,-91.746364,No
339,3139.0,CFD,COULTER FIELD,Airport,ASW,BRAZOS,BRYAN,TX,Public Use,30.715694,-96.331361,Yes
340,1481.0,HZR,FALSE RIVER RGNL,Airport,ASW,POINTE COUPEE,NEW ROADS,LA,Public Use,30.718306,-91.478667,Yes
341,793.0,54J,DEFUNIAK SPRINGS,Airport,ASO,WALTON,DEFUNIAK SPRINGS,FL,Public Use,30.731111,-86.153778,Yes
342,3246.0,T92,MASON COUNTY,Airport,ASW,MASON,MASON,TX,Public Use,30.732193,-99.184006,Yes
343,5207.0,OZA,OZONA MUNI,Airport,ASW,CROCKETT,OZONA,TX,Public Use,30.735194,-101.202194,No
344,3112.0,BMQ,BURNET MUNI KATE CRADDOCK FIELD,Airport,ASW,BURNET,BURNET,TX,Public Use,30.738928,-98.23861,Yes
345,3211.0,UTS,HUNTSVILLE MUNI,Airport,ASW,WALKER,HUNTSVILLE,TX,Public Use,30.746889,-95.587167,Yes
346,1468.0,ACP,ALLEN PARISH,Airport,ASW,ALLEN,OAKDALE,LA,Public Use,30.7505,-92.688491,Yes
347,956.0,4J6,ST MARYS,Airport,ASO,CAMDEN,ST MARYS,GA,Public Use,30.75325,-81.558278,Yes
348,3329.0,09R,TYLER COUNTY,Airport,ASW,TYLER,WOODVILLE,TX,Public Use,30.775201,-94.458533,Yes
349,781.0,CEW,BOB SIKES,Airport,ASO,OKALOOSA,CRESTVIEW,FL,Public Use,30.778833,-86.522111,Yes
350,965.0,VLD,VALDOSTA RGNL,Airport,ASO,LOWNDES,VALDOSTA,GA,Federalized/Commercial,30.781372,-83.276219,Yes
351,3238.0,AQO,LLANO MUNI,Airport,ASW,LLANO,LLANO,TX,Public Use,30.784222,-98.659889,Yes
352,1997.0,M13,POPLARVILLE-PEARL RIVER COUNTY,Airport,ASO,PEARL RIVER,POPLARVILLE,MS,Public Use,30.786021,-89.504507,Yes
353,4208.0,3J6,DAVIS FIELD,Airport,ASO,CHARLTON,FOLKSTON,GA,Public Use,30.796361,-82.028167,No
354,950.0,4J5,QUITMAN BROOKS COUNTY,Airport,ASO,BROOKS,QUITMAN,GA,Public Use,30.805183,-83.589067,Yes
355,1483.0,BXA,GEORGE R CARR MEMORIAL AIR FLD,Airport,ASW,WASHINGTON,BOGALUSA,LA,Public Use,30.813686,-89.864964,Yes
356,1482.0,2R7,FRANKLINTON,Airport,ASW,WASHINGTON,FRANKLINTON,LA,Public Use,30.819444,-90.112528,Yes
357,1471.0,DRI,BEAUREGARD RGNL,Airport,ASW,BEAUREGARD,DE RIDDER,LA,Public Use,30.831722,-93.339917,Yes
358,820.0,MAI,MARIANNA MUNI,Airport,ASO,JACKSON,MARIANNA,FL,Public Use,30.837806,-85.181889,Yes
359,1956.0,M24,DEAN GRIFFIN MEMORIAL,Airport,ASO,STONE,WIGGINS,MS,Public Use,30.843244,-89.159773,Yes
360,4206.0,1J0,TRI-COUNTY,Airport,ASO,HOLMES,BONIFAY,FL,Public Use,30.845778,-85.601389,No
361,3168.0,27R,ELDORADO,Airport,ASW,SCHLEICHER,ELDORADO,TX,Public Use,30.862222,-100.610861,Yes
362,260.0,1R8,BAY MINETTE MUNI,Airport,ASO,BALDWIN,BAY MINETTE,AL,Public Use,30.870333,-87.819333,Yes
363,3202.0,LHB,HEARNE MUNI,Airport,ASW,ROBERTSON,HEARNE,TX,Public Use,30.872083,-96.622194,Yes
364,3117.0,T35,CAMERON MUNI AIRPARK,Airport,ASW,MILAM,CAMERON,TX,Public Use,30.879063,-96.972188,Yes
365,3265.0,61R,NEWTON MUNI,Airport,ASW,NEWTON,NEWTON,TX,Public Use,30.884056,-93.742472,Yes
366,3217.0,JAS,JASPER COUNTY-BELL FIELD,Airport,ASW,JASPER,JASPER,TX,Public Use,30.885694,-94.034944,Yes
367,891.0,70J,CAIRO-GRADY COUNTY,Airport,ASO,GRADY,CAIRO,GA,Public Use,30.887972,-84.154722,Yes
368,960.0,TVI,THOMASVILLE RGNL,Airport,ASO,THOMAS,THOMASVILLE,GA,Public Use,30.901792,-83.881128,Yes
369,3213.0,2F0,IRAAN MUNI,Airport,ASW,PECOS,IRAAN,TX,Public Use,30.906222,-101.889806,Yes
370,304.0,15A,MARK REYNOLDS/NORTH MOBILE COUNTY,Airport,ASO,MOBILE,CREOLA,AL,Public Use,30.909139,-87.996333,Yes
371,5195.0,51R,MADISONVILLE MUNI,Airport,ASW,MADISON,MADISONVILLE,TX,Public Use,30.912833,-95.952,No
372,3176.0,FST,FORT STOCKTON-PECOS COUNTY,Airport,ASW,PECOS,FORT STOCKTON,TX,Public Use,30.91525,-102.912778,Yes
373,3253.0,T50,MENARD COUNTY,Airport,ASW,MENARD,MENARD,TX,Public Use,30.932472,-99.809228,Yes
374,1472.0,2R6,BUNKIE MUNI,Airport,ASW,AVOYELLES,BUNKIE,LA,Public Use,30.956747,-92.2341,Yes
375,906.0,BGE,DECATUR COUNTY INDUSTRIAL AIR PARK,Airport,ASO,DECATUR,BAINBRIDGE,GA,Public Use,30.971598,-84.636928,Yes
376,908.0,17J,DONALSONVILLE MUNI,Airport,ASO,SEMINOLE,DONALSONVILLE,GA,Public Use,31.006972,-84.877611,Yes
377,1973.0,4R1,I H BASS JR MEMORIAL,Airport,ASO,LAMAR,LUMBERTON,MS,Public Use,31.015333,-89.482556,Yes
378,258.0,0R1,ATMORE MUNI,Airport,ASO,ESCAMBIA,ATMORE,AL,Public Use,31.016219,-87.446761,Yes
379,279.0,0J4,FLORALA MUNI,Airport,ASO,COVINGTON,FLORALA,AL,Public Use,31.042474,-86.311561,Yes
380,265.0,12J,BREWTON MUNI,Airport,ASO,ESCAMBIA,BREWTON,AL,Public Use,31.050833,-87.065972,Yes
381,285.0,33J,GENEVA MUNI,Airport,ASO,GENEVA,GENEVA,AL,Public Use,31.052622,-85.868942,Yes
382,926.0,HOE,HOMERVILLE,Airport,ASO,CLINCH,HOMERVILLE,GA,Public Use,31.055917,-82.774139,Yes
383,3144.0,VHN,CULBERSON COUNTY,Airport,ASW,CULBERSON,VAN HORN,TX,Public Use,31.057833,-104.783806,Yes
384,4062.0,HL2,HUBBARD LANDING,Airport,ASO,BALDWIN,STOCKTON,AL,Public Use,31.063611,-87.87,No
385,3290.0,GRK,ROBERT GRAY AAF,Airport,ASW,BELL,FORT HOOD/KILLEEN,TX,Public Use,31.06725,-97.828917,Yes
386,928.0,09J,JEKYLL ISLAND,Airport,ASO,GLYNN,JEKYLL ISLAND,GA,Public Use,31.074472,-81.427778,Yes
387,5171.0,33R,GROVETON-TRINITY COUNTY,Airport,ASW,TRINITY,GROVETON,TX,Public Use,31.084333,-95.164111,No
388,943.0,MGR,MOULTRIE MUNI,Airport,ASO,COLQUITT,MOULTRIE,GA,Public Use,31.084917,-83.80325,Yes
389,3305.0,ILE,SKYLARK FIELD,Airport,ASW,BELL,KILLEEN,TX,Public Use,31.085833,-97.6865,Yes
390,1503.0,MKV,MARKSVILLE MUNI,Airport,ASW,AVOYELLES,MARKSVILLE,LA,Public Use,31.094667,-92.069056,Yes
391,300.0,1A4,LOGAN FIELD,Airport,ASO,GENEVA,SAMSON,AL,Public Use,31.103703,-86.0626,Yes
392,3231.0,LZZ,LAMPASAS,Airport,ASW,LAMPASAS,LAMPASAS,TX,Public Use,31.106194,-98.195917,Yes
393,3331.0,E48,UPTON COUNTY,Airport,ASW,UPTON,MC CAMEY,TX,Public Use,31.125148,-102.225415,Yes
394,4424.0,1R4,WOODWORTH,Airport,ASW,RAPIDES,WOODWORTH,LA,Public Use,31.126353,-92.501289,No
395,900.0,15J,COOK COUNTY,Airport,ASO,COOK,ADEL,GA,Public Use,31.137121,-83.453822,Yes
396,955.0,MUL,SPENCE,Airport,ASO,COLQUITT,MOULTRIE,GA,Public Use,31.137687,-83.70406,Yes
397,1993.0,T36,PAUL PITTMAN MEMORIAL,Airport,ASO,WALTHALL,TYLERTOWN,MS,Public Use,31.146011,-90.168145,Yes
398,3161.0,TPL,DRAUGHON-MILLER CENTRAL TEXAS RGNL,Airport,ASW,BELL,TEMPLE,TX,Public Use,31.1519,-97.407663,Yes
399,938.0,SSI,MALCOLM MC KINNON,Airport,ASO,GLYNN,BRUNSWICK,GA,Public Use,31.151972,-81.391056,Yes
400,1500.0,L39,LEESVILLE,Airport,ASW,VERNON,LEESVILLE,LA,Public Use,31.168194,-93.342472,Yes
401,1984.0,MCB,MC COMB/PIKE COUNTY/JOHN E LEWIS FIELD,Airport,ASO,PIKE,MC COMB,MS,Public Use,31.178444,-90.471861,Yes
402,3145.0,BBD,CURTIS FIELD,Airport,ASW,MC CULLOCH,BRADY,TX,Public Use,31.179278,-99.323917,Yes
